ID,stockNumber,department_ID,min,max,target,quantity,baseUnit,product_ID
d1804734-0846-471d-9c82-3a4897ec0c2b,10000000120,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,345,2920.99,EA,e064de14-74b9-43c0-9102-ba53ab8cb63f
c4f40020-16c4-4725-b951-42ceb2923c8b,10000000121,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,351,590.18,EA,81977ccd-abcc-49ee-8b26-406689e6b195
56678443-56e0-41dd-8d3b-ad7c84664725,10000000122,e1f9d3b2-6a5c-4d7e-8b3a-5c2f7e9a4d1b,0,500,427,2989.62,EA,81977ccd-abcc-49ee-8b26-406689e6b195
cf4ce6cc-89fa-4b94-97ff-19cd4fd28419,10000000123,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,478,562.99,EA,81977ccd-abcc-49ee-8b26-406689e6b195
4c749519-72cf-4a98-9882-7e81db76dd03,10000000124,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,244,4301.23,EA,81977ccd-abcc-49ee-8b26-406689e6b195
1253137b-5c7f-4447-a523-3aa7cbe7f87b,10000000125,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,116,1218.87,EA,81977ccd-abcc-49ee-8b26-406689e6b195
721387e0-b7d1-4d90-8b20-fbfbbe408f41,10000000126,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,421,4267.01,EA,81977ccd-abcc-49ee-8b26-406689e6b195
90c6a983-516e-4a03-a30d-002bc5699660,10000000127,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,12,1847.95,EA,81977ccd-abcc-49ee-8b26-406689e6b195
df0b71bf-0426-45d5-99c0-255b3996f4ce,10000000128,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,242,4137.83,EA,81977ccd-abcc-49ee-8b26-406689e6b195
3311dbc4-d9f1-487d-ab0f-0b74938c15cf,10000000129,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,369,1408.45,EA,81977ccd-abcc-49ee-8b26-406689e6b195
1118f459-6d9e-48c1-8cf4-3b8c6fdcb238,10000000130,e1f9d3b2-6a5c-4d7e-8b3a-5c2f7e9a4d1b,0,500,68,4473.01,EA,81977ccd-abcc-49ee-8b26-406689e6b195
539b0c87-9e9a-49b4-962f-c8b461049102,10000000131,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,268,344.86,EA,81977ccd-abcc-49ee-8b26-406689e6b195
b03f3123-2ac0-477b-b17f-46ff9710b5c8,10000000132,c4b7e9d3-2a5f-4c8e-9d1b-6f2a7c5e3d9b,0,500,30,2846.91,EA,81977ccd-abcc-49ee-8b26-406689e6b195
daf9a326-26b0-4208-accc-d6ce73576af8,10000000133,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,447,4714.73,EA,81977ccd-abcc-49ee-8b26-406689e6b195
0dfb50ba-560a-44b0-a24c-a3922de51f5b,10000000134,e1f9d3b2-6a5c-4d7e-8b3a-5c2f7e9a4d1b,0,500,219,2257.54,EA,81977ccd-abcc-49ee-8b26-406689e6b195
a6899b16-87a4-419b-86e8-86784c3d90f8,10000000135,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,349,3973.21,EA,81977ccd-abcc-49ee-8b26-406689e6b195
3e36acd6-9e27-4782-89c6-935829053483,10000000136,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,18,3122.73,EA,81977ccd-abcc-49ee-8b26-406689e6b195
ab687b7c-9a08-41c9-846c-16c9e023cfdd,10000000137,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,438,277.38,EA,81977ccd-abcc-49ee-8b26-406689e6b195
62ca450b-f3bb-425a-b2ce-d668e91d8144,10000000138,ab5c9e8d-7f2a-4b3c-b6d1-3a7e5f9c2b4d,0,500,363,3767.21,EA,81977ccd-abcc-49ee-8b26-406689e6b195
566efc14-9217-43e4-ab41-0464c90418b3,10000000139,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,391,785.53,EA,81977ccd-abcc-49ee-8b26-406689e6b195
6f13947c-9dc3-47b5-b6ab-7a28e9046091,10000000140,ab5c9e8d-7f2a-4b3c-b6d1-3a7e5f9c2b4d,0,500,222,250.76,EA,81977ccd-abcc-49ee-8b26-406689e6b195
c0aad559-4cfb-40ba-9315-11fd8c6528b2,10000000141,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,192,4350.78,EA,81977ccd-abcc-49ee-8b26-406689e6b195
8872b981-55e2-4f32-a8e1-e9bad53c8d9a,10000000142,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,361,2771.82,EA,81977ccd-abcc-49ee-8b26-406689e6b195
54ad086a-a4ea-4539-adc1-78b999609c48,10000000143,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,109,413.78,EA,81977ccd-abcc-49ee-8b26-406689e6b195
e883c6fb-f4bd-4eeb-8eea-59206fe2da5b,10000000144,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,345,2544.57,EA,81977ccd-abcc-49ee-8b26-406689e6b195
9d79114c-853d-4dd2-b21d-881ce3e167d1,10000000145,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,212,2855.92,EA,81977ccd-abcc-49ee-8b26-406689e6b195
7bec46e8-730a-412b-9c8a-1b6bc3c594c9,10000000146,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,69,161.74,EA,81977ccd-abcc-49ee-8b26-406689e6b195
0cca4cb1-da6e-432b-beaa-ddafbb1615f8,10000000147,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,56,207.57,EA,81977ccd-abcc-49ee-8b26-406689e6b195
549f99e1-28a0-482f-8824-eeef54875f14,10000000148,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,284,4575.17,EA,81977ccd-abcc-49ee-8b26-406689e6b195
0f1a25cd-a189-4467-b9f3-7cc3cdbd9853,10000000149,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,229,4312.82,EA,81977ccd-abcc-49ee-8b26-406689e6b195
248e8c28-b02c-46fa-b667-c705a959404f,10000000150,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,500,765.05,EA,81977ccd-abcc-49ee-8b26-406689e6b195
824b6119-ae87-424f-a213-64e4f36c3244,10000000151,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,144,2830.13,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
4d69ab97-d668-42c8-a592-0433c4e5cbd7,10000000152,ab5c9e8d-7f2a-4b3c-b6d1-3a7e5f9c2b4d,0,500,153,1057.54,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
ed4c60b5-d753-4212-a580-715426084b9e,10000000153,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,138,827.04,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
7b77e022-7da1-4425-9268-979556ae11a0,10000000154,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,390,1883.59,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
f9fc5c40-8847-4899-8062-067c9aa1699c,10000000155,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,262,3248.56,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
8f10f67a-bef3-4415-83f8-6001bb085e47,10000000156,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,117,7.02,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
f8c1750f-106f-4d23-b2d8-4db802a867be,10000000157,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,92,883.87,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
44fbcf19-9fa4-4aff-b85d-6da344dc534f,10000000158,c4b7e9d3-2a5f-4c8e-9d1b-6f2a7c5e3d9b,0,500,354,4460.23,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
3598905c-708f-46a6-8273-6b246f997cf8,10000000159,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,231,2178.78,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
85d21dfb-e6fa-4504-ba75-e5325afa846f,10000000160,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,89,2073.24,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
7a352720-2571-477a-afe6-9937b9012376,10000000161,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,202,4679.67,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
8e5dcc67-f9f9-4811-9767-68129b184d46,10000000162,ab5c9e8d-7f2a-4b3c-b6d1-3a7e5f9c2b4d,0,500,143,2097.45,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
cf151dac-802c-4bcd-b080-5dc53e1ec3f0,10000000163,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,164,4631.87,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
500de824-471d-46e4-8ddd-4e2f7c90b954,10000000164,c4b7e9d3-2a5f-4c8e-9d1b-6f2a7c5e3d9b,0,500,311,3612.55,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
ba5a3598-8bd6-4c86-89a4-8090c70d2b2f,10000000165,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,383,669.43,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
6905baca-a65b-4ea3-bd6c-d60a7cfd44b5,10000000166,c4b7e9d3-2a5f-4c8e-9d1b-6f2a7c5e3d9b,0,500,13,3113.65,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
4238c440-5364-4d70-b733-c84b1ff75922,10000000167,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,42,4943.65,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
2a458740-7c08-47e5-ae6f-628c9417d08d,10000000168,ab5c9e8d-7f2a-4b3c-b6d1-3a7e5f9c2b4d,0,500,17,447.92,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
843e1e0f-04ce-41b2-877d-45ba69ac5c11,10000000169,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,224,1358.54,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
d2b90ede-2702-4671-b7e2-96ba305a4ab4,10000000170,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,83,540.66,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
b5673f9f-56e4-4cdc-a624-c4f029d90df2,10000000171,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,297,404.36,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
bd031eda-35f4-462c-bdcd-a81a6520f5b0,10000000172,ab5c9e8d-7f2a-4b3c-b6d1-3a7e5f9c2b4d,0,500,351,3572.95,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
44b26ec9-bef4-491d-bdfd-469c788da346,10000000173,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,107,352.78,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
305f994a-c3fb-4375-9701-567896c565c3,10000000174,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,452,561.01,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
59f8377a-c55d-44c7-9842-490eb99c0ea4,10000000175,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,154,1611.66,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
0d7cbca6-9a97-4735-9e11-7fca1d324eed,10000000176,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,130,346.04,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
c8fa90b9-f6cb-4f03-b08a-22dd6bf020aa,10000000177,ab5c9e8d-7f2a-4b3c-b6d1-3a7e5f9c2b4d,0,500,292,3657.36,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
f2fa707a-5d51-4d81-98d8-b1ced0a9ccbb,10000000178,e1f9d3b2-6a5c-4d7e-8b3a-5c2f7e9a4d1b,0,500,203,4034.53,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
22cfaa67-bbb0-4ce2-8014-4db6eb7f278a,10000000179,ab5c9e8d-7f2a-4b3c-b6d1-3a7e5f9c2b4d,0,500,223,1429.66,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
00cb4382-7f51-4639-ad6e-222e0fdf9457,10000000180,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,1,3736.65,EA,940eae1a-a58f-48b2-8112-959048c0fd2a
02136f48-8bcb-4813-a3b6-37272236bf6c,10000000181,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,360,4104.82,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
dd2a8c3a-d974-4e1d-ad26-16b18550aa02,10000000182,e1f9d3b2-6a5c-4d7e-8b3a-5c2f7e9a4d1b,0,500,123,2583.66,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
a27162f1-6bc4-4f90-8777-b90976558f4d,10000000183,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,325,4401.16,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
3026ec1d-625e-4a58-a793-3fe5b62dfadc,10000000184,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,45,4241.46,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
6ec4b0f6-7cf6-4103-8cc6-b972203eee08,10000000185,e1f9d3b2-6a5c-4d7e-8b3a-5c2f7e9a4d1b,0,500,281,2158.02,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
3fe1b4df-1366-4f3e-bc9f-df2d082b6879,10000000186,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,127,854.23,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
c2ddcbac-8a7c-4347-a16f-57a54c88505b,10000000187,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,175,185.91,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
2f60198a-d355-4235-8965-2e30442a838b,10000000188,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,260,3465.14,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
d26a1daf-4ac4-4e54-b9a5-48307253e003,10000000189,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,460,1741.52,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
68ebadcb-1fbc-42ce-a171-b3728ab3f8c1,10000000190,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,400,865.06,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
cbf772e8-17bf-4d9d-be95-37a19fd0c221,10000000191,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,303,4451.98,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
3752d3c2-3ec2-422b-9935-3097b02ad200,10000000192,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,19,3252.57,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
fd4f9035-d378-43f4-befc-05ccbccd5f47,10000000193,c4b7e9d3-2a5f-4c8e-9d1b-6f2a7c5e3d9b,0,500,389,3929.89,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
00819d80-6b03-4988-9eb6-b06c69c1e75b,10000000194,c4b7e9d3-2a5f-4c8e-9d1b-6f2a7c5e3d9b,0,500,319,1374.02,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
cd793692-6beb-44ce-b5df-a80237f2253a,10000000195,c4b7e9d3-2a5f-4c8e-9d1b-6f2a7c5e3d9b,0,500,369,3104.96,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
f70c8f67-4312-4257-afc8-693b907e84d7,10000000196,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,221,1032.94,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
406e0177-ddb1-427f-aa92-dcfd52bbee80,10000000197,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,301,615.63,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
94164c8d-d3e9-451c-8e15-5d452898868b,10000000198,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,323,551.12,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
b4c941ba-0202-440f-8c14-5d6769063af7,10000000199,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,489,1597.38,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
d32f4eef-2ef3-40ca-b4b5-36672ee46cd3,10000000200,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,260,548.01,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
759f9ec8-21ee-4cef-8863-a6345a91108f,10000000201,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,82,2567.47,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
8e4510ef-e046-4846-8563-3cf4b0294d90,10000000202,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,295,3501.06,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
b9f68146-2997-4625-bd53-3de4e3647af9,10000000203,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,24,3713.46,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
2cade685-8d6b-4281-8b1b-d39e0afca066,10000000204,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,156,7.86,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
69dfbb1d-e242-4b81-8bf2-9b6141ee29e2,10000000205,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,448,1223.18,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
15922d4e-6db1-44ab-9c0f-52af42b5b7d1,10000000206,e1f9d3b2-6a5c-4d7e-8b3a-5c2f7e9a4d1b,0,500,380,4777.67,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
8cf3ccb4-3f5a-461e-9d2a-7ff2d8faea1e,10000000207,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,98,334.71,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
2611c851-dea2-42c0-a1b7-572c1246abe3,10000000208,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,376,3599.12,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
24126811-fb2a-4e7c-8709-ba8b32f9c48b,10000000209,ab5c9e8d-7f2a-4b3c-b6d1-3a7e5f9c2b4d,0,500,261,1160.93,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
6ecbe077-43f4-4031-82a0-856c14900f72,10000000210,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,294,3431.86,EA,727b9e1f-3116-4871-a88c-e1a171529aa4
36d811fc-330e-4f24-bb7a-c1d8393ee714,10000000211,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,158,3507.55,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
6bf550cf-a612-47c8-959d-69455addeac1,10000000212,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,147,296.85,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
bbcd253a-26aa-4741-8717-dd6ff4852bf9,10000000213,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,297,4787.58,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
b10ed0bf-36a1-4f33-abe3-6f29d5ea1950,10000000214,e1f9d3b2-6a5c-4d7e-8b3a-5c2f7e9a4d1b,0,500,321,4514.89,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
3434a760-9f59-4dd2-b6fe-45c9fa71e96a,10000000215,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,95,1257.24,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
34461982-77d4-4d84-a035-2a349bbb30d1,10000000216,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,89,432.87,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
03d31711-0be9-427d-8b59-5cd483086572,10000000217,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,413,2611.91,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
a64e7cca-8fcc-4524-88a2-736e1208fa7b,10000000218,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,149,2637.51,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
9392f05d-eb0d-42cc-aa8e-46f144586dec,10000000219,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,470,330.42,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
177ade74-2182-4fee-8d1b-99344426a9cb,10000000220,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,397,2283.01,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
782916c4-6ae0-454c-9109-fa50b4ea8014,10000000221,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,312,80.88,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
c70edc3d-1809-4556-b5cd-c1d6ad390c8a,10000000222,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,277,3626.49,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
0383080f-4324-4181-b644-5058f40fca98,10000000223,d2f3e1b9-5a4c-4d7e-8b1c-6a9f2c5e3b7d,0,500,230,674.88,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
ccc78acb-e270-49a6-b971-c8099b4203e1,10000000224,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,281,1806.01,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
7733f66d-29e0-47ef-8a32-9d80276e04c8,10000000225,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,185,3675.51,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
c97687c7-07c5-4872-ad51-cba9946ee987,10000000226,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,191,2570.29,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
41204df9-8b1f-4e43-889e-0fd9b41bfebd,10000000227,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,330,34.1,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
262e8de9-3f74-4f8e-b126-cee6052b72fc,10000000228,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,327,3266.69,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
1f940e01-e1f0-48b8-8f51-fe6c6f9a5d7c,10000000229,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,117,1209.56,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
29db6c44-31c5-4667-a4f9-27286761798f,10000000230,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,299,653.57,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
4380abea-9ebb-4e93-9a62-625618d7e791,10000000231,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,342,1060.72,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
ffa21a6e-b929-43f8-a64d-0606b347449c,10000000232,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,379,131.36,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
73b70402-ac06-49d1-9018-ff3b825d2ee9,10000000233,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,288,3014.14,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
d5ffe494-c3d5-4f1f-9246-64045421b8ee,10000000234,b6c2e9a3-4d5f-4e8b-7c1a-3f9d7e5b2c4a,0,500,93,31.33,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
fec47568-6e6b-4015-ac97-ff7aff2d4218,10000000235,e6f1d2c3-9a5b-4e8d-7c3a-2b4f9e7d5c1a,0,500,166,2339.24,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
fb7fbb83-ae16-47ee-a111-d1fea9f99f38,10000000236,a9e7c2b5-4d3f-4e8a-7b1c-5f2d6c9e3a7b,0,500,472,1037.56,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
f4546b43-1b12-4348-ba30-ec9e306a984a,10000000237,b7e5c2d9-4a3b-4f8e-9c1d-2f6a7e5b3c9d,0,500,59,4755.32,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
62af4228-8387-4f25-9ec1-b5f9e294edda,10000000238,d3e1f9b2-6a5c-4d7e-8c3b-5f9a2b4c1e7d,0,500,207,23.39,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
3f6e2aa1-85eb-4b7c-9f7d-4a5b0385403a,10000000239,c5e9d2a3-4b7f-4e8c-9a1d-2f6b3e7c5a9d,0,500,325,2805.69,EA,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
